property_id,yardi_property_code,greystar_property_name,greystar_property_status,greystar_zip,greystar_city,greystar_state,greystar_lat,greystar_long,greystar_address,realpage_propertyid,realpage_property_name,realpage_zip,realpage_city,realpage_state,realpage_lat,realpage_long,realpage_address,realpage_compnumberone,realpage_compnumbertwo,realpage_compnumberthree,realpage_compnumberfour,realpage_compnumberfive,realpage_compnumbersix,realpage_compnumberseven,realpage_compnumbereight,realpage_compnumbernine,realpage_compnumberten,name_distance,match_type,distance_meters,google_lat,google_lon,geocoding_location_type,google_formatted_address,google_place_id,rp_google_place_id,realpage_reuse_count,is_realpage_reused,match_rank_within_realpage,combined_source
19235,ncgidhal,Giddy Hall,Active,28273,Charlotte,NC,null,null,10951 Netherly Drive,10274537,Giddy Hall,28273,Charlotte,NC,35.1435668,-80.9732747,10951 Netherly Dr,62282,79631,91555,37021,10255627,2858,91016,38706,10259656,3141,0,exact_name_zip,null,null,null,null,null,null,ChIJrRJo9faZVogRjR7hwujRSmg,1,false,1,v2_new
8071,ilori59,Orion 59,Active,60563,Naperville,IL,null,null,30W041 Flamenco Ct,6390,Orion 59,60563,Naperville,IL,41.7863202,-88.2072346,30W041 Flamenco Ct,6346,4742,17039,6362,7456,6,3888,20894,18884,83490,0,exact_name_zip,null,null,null,null,null,null,ChIJ-z-FrKr5DogR3syog7Ea54o,1,false,1,v2_new
653,txgretre,Green Tree Place,Active,77084,Houston,TX,null,null,4211 Clay Hill Dr,12236,Green Tree Place,77084,Houston,TX,29.8347233,-95.6497344,4211 Clay Hill Dr,59240,2578,87410,30176,10255284,17863,29648,10258330,29938,2639,0,exact_name_zip,null,null,null,null,null,null,ChIJAya8QHHZQIYR4rug5-g2iVI,1,false,1,v2_new
null,rphanhya,Maris Cape Cod,Active,02601,Hyannis,MA,41.6805519,-70.3021919,99 Wilkens Lane,10301614,Maris Cape Cod,2601,Hyannis,MA,41.680742278116,-70.3024013388426,99 Wilkens Ln,null,null,null,null,null,null,null,null,null,null,0,latlong_3dp,null,41.6807121,-70.303642,ROOFTOP,"99 Wilkens Ln, Hyannis, MA 02601, USA",ChIJ-5X8eTEx-4kRasgdOo2lstk,null,1,false,1,v2_new
22925,txlanco2,Landmark Conservancy,Active,78735,Austin,TX,null,null,9301 Old Bee Caves Road,53330,Landmark Conservancy,78735,Austin,TX,30.2596432,-97.9022391,9301 Old Bee Caves Rd,91026,26420,82343,60618,91027,18442,55187,10262949,10253998,13324,0,exact_name_zip,null,null,null,null,null,null,ChIJOZhY0LtJW4YRsHe9CwtyR34,1,false,1,v2_new
753,waposall,Post Alley Court,Active,98101,Seattle,WA,null,null,1408 Western Ave,58593,Post Alley Court,98101,Seattle,WA,47.6079485,-122.3397806,1408 Western Ave,87879,80760,10285503,10270620,44036,79623,63978,57631,10260655,57535,0,exact_name_zip,null,null,null,null,null,null,ChIJ___vQbJqkFQRszIeBdRGfhE,1,false,1,v2_new
null,rpsummer,Summerhill,Active,19341,Exton,PA,null,null,320 Henley Drive,10266826,Summerhill,19341,Exton,PA,40.0318589462862,-75.6022639430016,320 Henley Dr,79840,10254137,6205,31253,6202,6206,16169,10254140,10272885,7599,0,exact_name_zip,null,40.0321065,-75.6026751,ROOFTOP,"320 Henley Dr, Franklin Center, PA 19341, USA",ChIJyQVEf_rzxokR8D_kLxjZLa8,null,1,false,1,v2_new
26986,utgat502,Gateway 505,Active,84101,Salt Lake City,UT,40.766897,-111.906109,505 W 100 S,64178,Gateway 505,84101,Salt Lake City,UT,40.7669934,-111.9058424,505 W 100 S,38863,38868,38848,70886,10253390,66619,10270569,90139,45023,43486,0,exact_name_zip,null,40.7668992,-111.9060456,ROOFTOP,"505 W 100 S, Salt Lake City, UT 84101, USA",ChIJZ7c_Nv70UocRcCQ_Als_lc4,null,1,false,1,v2_new
3239,txwestgr,Westgrove,Active,77008,Houston,TX,null,null,3001 W. 11th Street,10298141,Westgrove,77008,Houston,TX,29.7883157,-95.4314942,3001 W 11th St,null,null,null,null,null,null,null,null,null,null,0,exact_name_zip,null,29.7883157,-95.43149419999999,ROOFTOP,"3001 W 11th St, Houston, TX 77008, USA",ChIJv6CKRSHHQIYRWAXRGWWQyHU,null,1,false,1,v2_new
2840,orwiltow,Willamette Tower,Active,97239,Portland,OR,null,null,3820 S. River Parkway,85804,Willamette Tower,97239,Portland,OR,45.4955409375804,-122.669249476615,3820 S River Pkwy,89234,70316,21655,81984,36655,21653,85874,49045,92404,65925,0,exact_name_zip,null,null,null,null,null,null,ChIJy033eWcKlVQRnGnBDDLHMaY,1,false,1,v2_new
26259,ncambsou,Amberleigh South,Active,28411,Wilmington,NC,34.286146,-77.804078,550 Avery Drive,10254533,Amberleigh South,28411,Wilmington,NC,34.2861245,-77.8039373,550 Avery Dr,34986,18307,10270241,52043,18056,57733,46076,41441,2341,42396,0,exact_name_zip,null,34.2851689,-77.8027745,GEOMETRIC_CENTER,"550 Avery Dr, Wilmington, NC 28411, USA",ChIJjbkMDfCMqYkRcPIvLb0ky7I,null,1,false,1,v2_new
100105118,caancora,Ancora,Active,92101,San Diego,CA,32.72134072,-117.1637538,110 Beech Street,80669,Ancora,92101,San Diego,CA,32.721152,-117.1637283,110 Beech St,null,null,null,null,null,null,null,null,null,null,0,exact_name_zip,null,32.721152,-117.1637283,ROOFTOP,"110 Beech St, San Diego, CA 92101, USA",ChIJ920r-bRV2YARQ1BwG5Y6kCE,null,1,false,1,v2_new
100009603,ncspomcc,The Spoke At McCullough Station,Active,28262,Charlotte,NC,null,null,8340 N. Tryon Street,10267118,The Spoke at McCullough Station,28262,Charlotte,NC,35.3015198,-80.7518014,8340 N Tryon St,10266247,10264802,10258845,14988,17841,74879,15011,2827,12669,76006,0,exact_name_zip,null,null,null,null,null,null,ChIJD8BqGCccVIgRQjn7zK3UtKQ,1,false,1,v2_new
2652,aztowger,Town Germann,Active,85297,Gilbert,AZ,null,null,4111 S. Silverado Ct.,10264855,Town Germann,85297,Gilbert,AZ,33.27597,-111.77508,4111 S Silverado St,51366,90067,10257461,55813,42624,10286639,66310,57861,10282692,18250,0,exact_name_zip,null,null,null,null,null,null,ChIJ-4NULnCrK4cRYpXE-AmJQsw,1,false,1,v2_new
3166.0,cocoupar,Courtney Park,Active,80525,Fort Collins,CO,40.52509761,-105.0573135,4470 S LeMay Ave,11,Courtney Park,80525,Fort Collins,CO,40.5250325,-105.0573104,4470 S Lemay Ave,null,null,null,null,null,null,null,null,null,null,null,proximity,0,40.5248543,-105.0568374,GEOMETRIC_CENTER,"4470 S Lemay Ave, Fort Collins, CO 80525, USA",ChIJ2Q8us5hMaYcRpgH0XEt21Jc,ChIJ2Q8us5hMaYcRpgH0XEt21Jc,1,false,1,current_valid
17079.0,azmonvil,Monterey Village,Active,85008,Phoenix,AZ,33.46541673,-111.9799407,4707 East McDowell Road,19,Monterey Village,85008,Phoenix,AZ,33.464718,-111.980652,4707 E McDowell Rd,75106,21675,21686,17769,1896,217,9112,21773,67784,50948,null,proximity,0,33.4649298,-111.9801951,GEOMETRIC_CENTER,"4707 E McDowell Rd, Phoenix, AZ 85008, USA",ChIJ9X-VNoUNK4cRW6UG_llvKC4,ChIJ9X-VNoUNK4cRW6UG_llvKC4,1,false,1,current_valid
543.0,txcpwate,CP Waterfront,Active,77573,League City,TX,29.5346602,-95.0718217,451 Constellation Blvd,135,CP Waterfront,77573,League City,TX,29.534693,-95.071583,451 Constellation Blvd,12131,7241,5206,12134,216,67647,12175,154,85265,7288,null,proximity,0,29.5348978,-95.0715261,GEOMETRIC_CENTER,"451 Constellation Blvd, League City, TX 77573, USA",ChIJiZURHGidQIYRWg3PFYfVUqg,ChIJiZURHGidQIYRWg3PFYfVUqg,1,false,1,current_valid
2481.0,azscoga4,Scottsdale Gateway Phase II,Active,85288,Tempe,AZ,33.4521899,-111.9280576,2100 N Scottsdale Rd,165,Scottsdale Gateway,85288,Tempe,AZ,33.4521899,-111.9280576,2100 N Scottsdale Rd,67784,69683,22522,21686,21661,217,10272606,84563,68477,41072,null,proximity,0,33.4519419,-111.9280291,GEOMETRIC_CENTER,"2100 N Scottsdale Rd, Tempe, AZ 85288, USA",ChIJM-S1KkAJK4cReaP5AZ9Nn1Q,ChIJM-S1KkAJK4cReaP5AZ9Nn1Q,1,false,1,current_valid
2620.0,nmreser2,The Reserve,Active,87112,Albuquerque,NM,35.08880648,-106.4988403,1001 Tramway Blvd NE,201,The Reserve,87112,Albuquerque,NM,35.0885695,-106.4988081,1001 Tramway Blvd NE,2580,86134,1945,66278,10029987,76365,76444,52705,58338,73810,null,proximity,0,35.0888901,-106.4987525,GEOMETRIC_CENTER,"1001 Tramway Blvd NE, Albuquerque, NM 87112, USA",ChIJG6C8MyehGIcRhDbsaTH_FPo,ChIJG6C8MyehGIcRhDbsaTH_FPo,1,false,1,current_valid
891.0,flstone2,Stonebrook,Active,32773,Sanford,FL,28.776483,-81.293662,1000 Stonebrook Drive,224,Stonebrook,32773,Sanford,FL,28.7761118,-81.2921411,1000 Stonebrook Dr,9105,5823,42267,9191,14753,14620,85530,10259971,16804,10256544,null,proximity,0,28.776135,-81.29249089999999,ROOFTOP,"1000 Stonebrook Dr, Sanford, FL 32773, USA",ChIJ5aNPgygT54gRKuzVZSDx_xs,ChIJ5aNPgygT54gRKuzVZSDx_xs,1,false,1,current_valid
2614.0,rpfoulak,Four Lakes at Clearwater,Active,33760,Clearwater,FL,27.90151185,-82.72599550000001,6465 142nd Ave North,231,Four Lakes at Clearwater,33760,Clearwater,FL,27.9014683,-82.7266842,6465 142nd Ave N,22467,18892,2046,26701,63968,84236,4684,12145,59352,10087,null,proximity,0,27.9035277,-82.7259473,GEOMETRIC_CENTER,"6465 142nd Ave N, Clearwater, FL 33760, USA",ChIJwXeSuF_lwogRAVtCsTE19nw,ChIJwXeSuF_lwogRAVtCsTE19nw,1,false,1,current_valid
10001.0,nmbrolad,Stride West,Active,87120,Albuquerque,NM,35.1221798,-106.7079199,6101 Sequoia Road NW,247,Stride West,87120,Albuquerque,NM,35.1221762,-106.70792,6101 Sequoia Rd NW,7234,7343,1990,7110,10042781,7173,10029813,72724,40121,15572,null,proximity,0,35.1234573,-106.707616,GEOMETRIC_CENTER,"6101 Sequoia Rd NW, Albuquerque, NM 87120, USA",ChIJRdJRwJFyIocRKze5WVkSWus,ChIJRdJRwJFyIocRKze5WVkSWus,1,false,1,current_valid
1457.0,covilcr2,Village Creek at Brookhill,Active,80021,Westminster,CO,39.860434,-105.07723,9052 Vance Street,248,Village Creek at Brookhill,80021,Westminster,CO,39.8615106,-105.0768443,9052 Vance St,11875,7401,1134,3262,89404,34410,21997,23559,33845,5642,null,proximity,0,39.8608438,-105.0758346,GEOMETRIC_CENTER,"9052 Vance St, Westminster, CO 80021, USA",ChIJQ6Zw4qaJa4cRONGTqYhM8Ts,ChIJQ6Zw4qaJa4cRONGTqYhM8Ts,1,false,1,current_valid
2332.0,rpjunvi2,Junction at Vinings,Active,30080,Smyrna,GA,33.8656682,-84.4921955,2101 Paces Ferry Road SE,305,Junction at Vinings I,30080,Smyrna,GA,33.861801,-84.4874092,2101 Paces Ferry Rd SE,2001,13422,16082,7385,1304,3497,7111,13420,13428,3384,null,proximity,0,33.8653974,-84.48999239999999,ROOFTOP,"2101 Paces Ferry Rd SE, Smyrna, GA 30080, USA",ChIJo2mQz48Q9YgRUW0InM4LN0U,ChIJo2mQz48Q9YgRUW0InM4LN0U,1,false,1,current_valid
nan,rpchaher,Chase Heritage,Active,20164,Sterling,VA,38.99482448,-77.41747817,1212 Chase Heritage Ciricle,327,Chase Heritage,20164,Sterling,VA,38.9946452,-77.4174889,1212 Chase Heritage Cir,9407,16111,10088,9401,17749,9452,44412,2184,43142,10255684,null,proximity,0,38.9946452,-77.4174889,ROOFTOP,"1212 Chase Heritage Cir, Sterling, VA 20164, USA",ChIJL02HCVw4tokRT2zfaj4YSrA,ChIJL02HCVw4tokRT2zfaj4YSrA,1,false,1,current_valid
nan,rpchekno,Cherry Knoll,Active,20874,Germantown,MD,39.16615933,-77.26051896,18832 Bent Willow Circle,352,Cherry Knoll Apartments,20874,Germantown,MD,39.163574,-77.260162,18832 Bent Willow Cir,10701,19141,9405,13370,10323,9365,10016337,9353,9444,4707,null,proximity,0,39.1659626,-77.2605554,ROOFTOP,"18832 Bent Willow Cir, Germantown, MD 20874, USA",ChIJDbDKikgstokRFpdrY_7t-j0,ChIJDbDKikgstokRFpdrY_7t-j0,1,false,1,current_valid
2359.0,rpbaylan,Bayshore Landing,Active,21403,Annapolis,MD,38.9784453,-76.4921829,988 Spa Road,353,Bayshore Landing,21403,Annapolis,MD,38.971504,-76.510422,988 Spa Rd,9442,18301,11838,16360,83047,89510,38533,65115,18290,18300,null,proximity,0,38.9703868,-76.51134689999999,ROOFTOP,"988 Spa Rd, Annapolis, MD 21403, USA",ChIJiRl14PL2t4kRqusIpgM0Gvc,ChIJiRl14PL2t4kRqusIpgM0Gvc,1,false,1,current_valid
1440.0,azrocfa2,Rockledge Fairways,Active,85044,Phoenix,AZ,33.326741,-111.980446,13220 South 48th Street,403,Rockledge Fairways,85044,Phoenix,AZ,33.3265999,-111.9815556,13220 S 48th St,6480,20111,17446,1255,7573,1123,1222,6468,10023964,6481,null,proximity,0,33.3268357,-111.9822749,ROOFTOP,"13220 S 48th St, Phoenix, AZ 85044, USA",ChIJZxl5sk4EK4cRGX-uSJDgbQY,ChIJZxl5sk4EK4cRGX-uSJDgbQY,1,false,1,current_valid
2283.0,azfoupla,Fountain Plaza,Active,85712,Tucson,AZ,32.249639,-110.875877,2345 N. Craycroft,405,Fountain Plaza,85712,Tucson,AZ,32.2496735,-110.8763402,2345 N Craycroft Rd,18238,18241,68791,86496,10034892,21893,39550,21890,10047313,18230,null,proximity,0,32.2496735,-110.8763402,GEOMETRIC_CENTER,"2345 N Craycroft Rd, Tucson, AZ 85712, USA",ChIJ3T7wXcdv1oYR6FdI0FHLJNk,ChIJ3T7wXcdv1oYR6FdI0FHLJNk,1,false,1,current_valid
1663.0,azentrad,ENVii,Active,85718,Tucson,AZ,32.288475,-110.950175,4545 North Via Entrada,407,Envii,85718,Tucson,AZ,32.2891111,-110.9510361,4545 N Vía Entrada,3044,707,1084,16378,36310,3043,415,64132,10802,15560,null,proximity,0,32.2891111,-110.9510361,GEOMETRIC_CENTER,"4545 N Vía Entrada, Tucson, AZ 85718, USA",ChIJgzOcMzVy1oYRDh0gQrj8hpk,ChIJgzOcMzVy1oYRDh0gQrj8hpk,1,false,1,current_valid
811.0,fllakal2,Lakeshore at Altamonte Springs,Active,32701,Altamonte Springs,FL,28.659262,-81.377063,270 Altamonte Bay Club Circle,469,Lakeshore,32701,Altamonte Springs,FL,28.659378,-81.3774043,270 Altamonte Bay Club Cir,14758,69787,11733,7509,4095,955,29528,11654,2448,18546,null,proximity,0,28.659378,-81.3774043,GEOMETRIC_CENTER,"270 Altamonte Bay Club Cir, Altamonte Springs, FL 32701, USA",ChIJW21O4ptx54gRvJvbuWKzpJw,ChIJW21O4ptx54gRvJvbuWKzpJw,1,false,1,current_valid
17776.0,ncvielak,View at Lake Lynn,Active,27613,Raleigh,NC,35.87808232,-78.69306564,3110 Hidden Pond Drive,480,View at Lake Lynn,27613,Raleigh,NC,35.878058,-78.691707,3110 Hidden Pond Dr,12336,10062,10032,11026,12444,787,12337,19512,2104,12442,null,proximity,0,35.87788,-78.69305299999999,GEOMETRIC_CENTER,"3110 Hidden Pond Dr, Raleigh, NC 27613, USA",ChIJiQaI-KL3rIkRzJyABJD3MJQ,ChIJiQaI-KL3rIkRzJyABJD3MJQ,1,false,1,current_valid
22,flplacol,Plantation Colony,Active,33324,Plantation,FL,26.1058105,-80.2578531,8210 SW 12th Street,506,Plantation Colony,33324,Plantation,FL,26.1044101,-80.2587661,8210 SW 12th St,845,32044,6656,10529,22025,56288,20871,49444,18198,10251632,0,exact_name,null,null,null,null,null,null,ChIJ3UMjM-wH2YgRzTB39Ok11aM,1,false,1,current_valid
714310.0,caavaal2,Avana Almaden,Active,95123,San Jose,CA,37.252676,-121.872915,1070 Foxchase Drive,548,Avana Almaden,95123,San Jose,CA,37.2525666,-121.8729829,1070 Foxchase Dr,89179,9781,20721,71531,540,68853,10122,68832,20728,10023414,null,proximity,0,37.252683,-121.8729601,ROOFTOP,"1070 Foxchase Dr, San Jose, CA 95123, USA",ChIJt5CXVtkzjoARxuP7BYqvRKE,ChIJt5CXVtkzjoARxuP7BYqvRKE,1,false,1,current_valid
12188.0,camonvis,Monte Vista,Active,95037,Morgan Hill,CA,37.123366,-121.65287,16945 Del Monte Avenue,551,Monte Vista at Morgan Hill,95037,Morgan Hill,CA,37.122946,-121.653114,16945 Del Monte Ave,41730,10045472,58790,10253663,10260834,3402,10023663,78774,10282364,3775,null,proximity,0,37.1229449,-121.6531136,ROOFTOP,"16945 Del Monte Ave, Morgan Hill, CA 95037, USA",ChIJhVx0HfUgjoARFsODilx-aF0,ChIJhVx0HfUgjoARFsODilx-aF0,1,false,1,current_valid
717177.0,caavasu2,Avana Sunnyvale,Active,94085,Sunnyvale,CA,37.3821144,-122.0137895,355 North Wolfe Road,564,Avana Sunnyvale,94085,Sunnyvale,CA,37.3819142,-122.0135616,355 N Wolfe Rd,1147,13716,12506,10132,3356,20744,16734,65573,38245,10124,null,proximity,0,37.3823734,-122.0134163,GEOMETRIC_CENTER,"355 N Wolfe Rd, Sunnyvale, CA 94085, USA",ChIJx041clS3j4AR6FlxeH4__ck,ChIJx041clS3j4AR6FlxeH4__ck,1,false,1,current_valid
19380.0,casanmar,San Marino,Active,95121,San Jose,CA,37.3146404,-121.8069518,2175 Aborn Road,573,San Marino,95121,San Jose,CA,37.31463,-121.806996,2175 Aborn Rd,69722,9860,84956,20730,70335,68832,547,10144,20721,68739,null,proximity,0,37.3129248,-121.8060804,GEOMETRIC_CENTER,"2175 Aborn Rd, San Jose, CA 95121, USA",ChIJKx3a7IgtjoARWZ9sunRJCDs,ChIJKx3a7IgtjoARWZ9sunRJCDs,1,false,1,current_valid
2238.0,ced20480,The Dutton,Active,94545,Hayward,CA,37.637187,-122.111786,25800 Industrial Blvd,588,The Dutton,94545,Hayward,CA,37.63526,-122.11327,25800 Industrial Blvd,9821,20444,9941,69434,9767,68931,71106,10028538,536,69170,null,proximity,0,37.6378992,-122.112744,GEOMETRIC_CENTER,"25800 Industrial Blvd, Hayward, CA 94545, USA",ChIJwRCI9g2Rj4ARTXZJx7QwkD0,ChIJwRCI9g2Rj4ARTXZJx7QwkD0,1,false,1,current_valid
1491.0,txcoprid,Copper Ridge,Active,78413,Corpus Christi,TX,27.681611,-97.386599,6635 South Staples Street,728,Copper Ridge,78413,Corpus Christi,TX,27.6814795,-97.3871127,6635 S Staples St,72837,12240,2344,51704,12238,60192,11996,35643,51693,35644,null,proximity,0,27.6814795,-97.38711269999999,GEOMETRIC_CENTER,"6635 S Staples St, Corpus Christi, TX 78413, USA",ChIJy1LFoX71aIYRy4hpll6-OTE,ChIJy1LFoX71aIYRy4hpll6-OTE,1,false,1,current_valid
2682.0,rpwoopa2,Woodland Park,Active,77082,Houston,TX,29.73503998,-95.58120599,2700 Woodland Park Dr,769,Woodland Park,77082,Houston,TX,29.7337739,-95.5816255,2700 Woodland Park Dr,5246,5234,14123,29630,5249,5233,665,8162,747,16287,null,proximity,0,29.734806,-95.5817486,GEOMETRIC_CENTER,"2700 Woodland Park Dr, Houston, TX 77082, USA",ChIJrQYq_ubdQIYRs_hrOqVJ0Ao,ChIJrQYq_ubdQIYRs_hrOqVJ0Ao,1,false,1,current_valid
26819.0,ilalblak,Albion on Lake Cook,Active,60074,Palatine,IL,42.151067,-88.03031,500 E Constitution Drive,783,Albion on Lake Cook,60074,Palatine,IL,42.150928,-88.029279,500 E Constitution Dr,8133,6412,7892,52227,3828,55947,30270,50,6406,6402,null,proximity,0,42.1508616,-88.02931559999999,ROOFTOP,"500 E Constitution Dr, Palatine, IL 60074, USA",ChIJc26k0EKjD4gRZHF4pG6c_4Y,ChIJc26k0EKjD4gRZHF4pG6c_4Y,1,false,1,current_valid
2362.0,rpbridge,Bridgeport,Active,27612,Raleigh,NC,35.8781011,-78.7038555,4101 Lake Lynn Drive,787,Bridgeport,27613,Raleigh,NC,35.8781107,-78.7038317,4101 Lake Lynn Dr,10032,12444,14420,31068,19896,31070,10062,12454,10031,12457,null,proximity,0,35.8781326,-78.7038455,ROOFTOP,"4101 Lake Lynn Dr, Raleigh, NC 27613, USA",ChIJHywIXwr3rIkRaLy_GxrsTaQ,ChIJHywIXwr3rIkRaLy_GxrsTaQ,1,false,1,current_valid
1447.0,azgleol2,The Glen at Old Town,Active,85251,Scottsdale,AZ,33.499912,-111.912739,7979 E. Camelback Road,791,Visconti at Camelback,85251,Scottsdale,AZ,33.501673,-111.911285,7979 E Camelback Rd,18785,983,3270,871,1104,6047,1117,9655,6012,14812,null,proximity,0,33.5009628,-111.9116339,GEOMETRIC_CENTER,"7979 E Camelback Rd, Scottsdale, AZ 85251, USA",ChIJQzHFT7ELK4cRtE0x5FnoWxk,ChIJQzHFT7ELK4cRtE0x5FnoWxk,3,true,1,current_valid
2329.0,azvisca3,Visconti at Camelback Phase I,Active,85251,Scottsdale,AZ,33.501758,-111.910995,7979 E Camelback Rd,791,Visconti at Camelback,85251,Scottsdale,AZ,33.501673,-111.911285,7979 E Camelback Rd,18785,983,3270,871,1104,6047,1117,9655,6012,14812,null,proximity,0,33.5009628,-111.9116339,GEOMETRIC_CENTER,"7979 E Camelback Rd, Scottsdale, AZ 85251, USA",ChIJQzHFT7ELK4cRtE0x5FnoWxk,ChIJQzHFT7ELK4cRtE0x5FnoWxk,3,true,2,current_valid
2330.0,azvisca4,Visconti at Camelback Phase II,Active,85251,Scottsdale,AZ,33.5016729,-111.9112846,7979 E Camelback Rd,791,Visconti at Camelback,85251,Scottsdale,AZ,33.501673,-111.911285,7979 E Camelback Rd,18785,983,3270,871,1104,6047,1117,9655,6012,14812,null,proximity,0,33.5009628,-111.9116339,GEOMETRIC_CENTER,"7979 E Camelback Rd, Scottsdale, AZ 85251, USA",ChIJQzHFT7ELK4cRtE0x5FnoWxk,ChIJQzHFT7ELK4cRtE0x5FnoWxk,3,true,3,current_valid
732412.0,azavach2,Avana Chandler,Active,85226,Chandler,AZ,33.3073229,-111.907224,3800 W. Chandler Blvd,805,Avana Chandler,85226,Chandler,AZ,33.3072695,-111.9075387,3800 W Chandler Blvd,5856,9063,5866,17511,10268621,10863,5864,2496,5859,5857,null,proximity,0,33.3061876,-111.9066953,ROOFTOP,"3800 W Chandler Blvd, Chandler, AZ 85226, USA",ChIJBxvrD9UGK4cRGpdGOZQ5vQI,ChIJBxvrD9UGK4cRGpdGOZQ5vQI,1,false,1,current_valid
10867.0,txfounta,Fountainhead,Active,78229,San Antonio,TX,29.517421,-98.557684,4400 Horizon Hill Boulevard,837,Fountainhead,78229,San Antonio,TX,29.5175602,-98.5580672,4400 Horizon Hill Blvd,51,30957,54225,38,16046,250,1133,1122,54330,54101,null,proximity,0,29.5173448,-98.55966079999999,GEOMETRIC_CENTER,"4400 Horizon Hill Blvd, San Antonio, TX 78229, USA",ChIJBdwi-kRhXIYRR-89xRE92fw,ChIJBdwi-kRhXIYRR-89xRE92fw,1,false,1,current_valid
2072.0,gagreapa,Greenhouse Apartments,Active,30144,Kennesaw,GA,34.043942,-84.578358,3885 George Busbee Pkwy,850,Greenhouse,30144,Kennesaw,GA,34.0458121,-84.5791715,3885 George Busbee Pkwy NW,17227,13670,3284,10331,299,43,9493,9311,16213,13676,null,proximity,0,34.0442275,-84.5763289,GEOMETRIC_CENTER,"3885 George Busbee Pkwy NW, Kennesaw, GA 30144, USA",ChIJKaf6bs9q9YgRaQXwpqFDCF0,ChIJKaf6bs9q9YgRaQXwpqFDCF0,1,false,1,current_valid
717175.0,gaavawo2,Avana Woods,Active,30022,Alpharetta,GA,33.9862287,-84.2716621,8520 S Holcomb Bridge Way,851,Avana Woods,30022,Alpharetta,GA,33.9847461,-84.2739127,8520 S Holcomb Bridge Way,17257,16087,16473,15053,3562,15054,13440,18007,14911,9291,null,proximity,0,33.9864,-84.2713208,ROOFTOP,"8520 S Holcomb Bridge Way, Alpharetta, GA 30022, USA",ChIJAywryYIK9YgRVx34-sq41c4,ChIJAywryYIK9YgRVx34-sq41c4,1,false,1,current_valid
nan,rpharbo2,Harborview,Active,90732,Los Angeles,CA,33.75559,-118.30648,1286 West Capitol Drive,858,Harborview I,90732,San Pedro,CA,33.7558151,-118.3048899,1286 W Capitol Dr,23154,16761,58533,49999,20335,10058132,85791,14144,22768,1159,null,proximity,0,33.7551193,-118.3063767,GEOMETRIC_CENTER,"1286 W Capitol Dr, San Pedro, CA 90732, USA",ChIJb7DzOvtJ3YARPE_R-aq7VaI,ChIJb7DzOvtJ3YARPE_R-aq7VaI,1,false,1,current_valid
12619.0,wahunpa2,Huntington Park,Active,98208,Everett,WA,47.9158154,-122.218561,9009 W Mall Drive,870,Huntington Park Apartments,98208,Everett,WA,47.915489,-122.216713,9009 W Mall Dr,17924,68754,68825,12916,87192,9945,58188,34697,1988,16825,null,proximity,0,47.9157129,-122.2149119,GEOMETRIC_CENTER,"9009 W Mall Dr, Everett, WA 98208, USA",ChIJEy8nFCgHkFQRF-64LQKtbLw,ChIJEy8nFCgHkFQRF-64LQKtbLw,1,false,1,current_valid
1630.0,coridmou,The Ridge at Mountain View,Active,80005,Arvada,CO,39.838465,-105.088442,7865 Allison Way,872,Ridge at Mountain View,80005,Arvada,CO,39.8378736,-105.089237,7865 Allison Way,33818,53376,5642,5716,5641,33844,82161,5647,33854,78660,null,proximity,0,39.8380234,-105.0892933,ROOFTOP,"7865 Allison Way, Arvada, CO 80005, USA",ChIJ678i4PqIa4cReP4N8IJt0pQ,ChIJ678i4PqIa4cReP4N8IJt0pQ,1,false,1,current_valid
22602.0,txsercas,Seraphina Castle Hills,Active,78213,San Antonio,TX,29.54634498,-98.5253201,11800 Braesview,888,Seraphina Castle Hills,78213,San Antonio,TX,29.5463434,-98.5253064,11800 Braesview,54201,2511,7,12224,17,837,12216,243,55284,971,null,proximity,0,29.546128,-98.5248034,GEOMETRIC_CENTER,"11800 Braesview, San Antonio, TX 78213, USA",ChIJXcOiEllgXIYRU8YlomWAKDQ,ChIJXcOiEllgXIYRU8YlomWAKDQ,1,false,1,current_valid
2373.0,rpridstr,Ridgemont at Stringers Ridge,Active,37415,Chattanooga,TN,35.0816238,-85.3139449,20 Mason Dr,930,Ridgemont,37415,Chattanooga,TN,35.0793462,-85.3169559,20 Mason Dr,53225,900,13967,10001939,72580,1508,17942,13968,17939,52692,null,proximity,0,35.0807545,-85.31486280000001,ROOFTOP,"20 Mason Dr, Chattanooga, TN 37415, USA",ChIJad6mHwBfYIgRUhQwaxMnwwY,ChIJad6mHwBfYIgRUhQwaxMnwwY,1,false,1,current_valid
2710.0,rpescena,Escena,Active,89117,Las Vegas,NV,36.15818324,-115.2740416,8301 W Charleston Blvd,943,Escena,89117,Las Vegas,NV,36.1579927,-115.2741274,8301 W Charleston Blvd,18069,14158,14159,15663,83949,455,13210,15664,65130,78040,null,proximity,0,36.1582472,-115.2741274,GEOMETRIC_CENTER,"8301 W Charleston Blvd, Las Vegas, NV 89117, USA",ChIJTx7JRIbAyIARLSGbKl4j6Ik,ChIJTx7JRIbAyIARLSGbKl4j6Ik,1,false,1,current_valid
